20180824204000,Wally_West,Underworld,49
20180824204500,Wally_West,Underworld,50
20180824205000,Wally_West,Underworld,54
20180824205500,Wally_West,Underworld,54
20180824210000,Wally_West,Underworld,58
20180824211500,Wally_West,Underworld,60
20180824212000,Wally_West,Underworld,63
20180824212500,Wally_West,Underworld,63
20180824213000,Wally_West,Underworld,63
20180824180000,Wally_West,Underworld,2
20180824181000,Wally_West,Underworld,3
20180824181500,Wally_West,Underworld,6
20180824182000,Wally_West,Underworld,6
20180824182500,Wally_West,Underworld,6
20180824183000,Wally_West,Underworld,6
20180824184000,Wally_West,Underworld,6
20180824184500,Wally_West,Underworld,8
20180824185000,Wally_West,Underworld,11
20180824185500,Wally_West,Underworld,11
20180824190000,Wally_West,Underworld,16
20180824191000,Wally_West,Underworld,16
20180824191500,Wally_West,Underworld,17
20180824192000,Wally_West,Underworld,21
20180824192500,Wally_West,Underworld,22
20180824193000,Wally_West,Underworld,27
20180824194000,Wally_West,Underworld,28
20180824194500,Wally_West,Underworld,32
20180824195000,Wally_West,Underworld,34
20180824195500,Wally_West,Underworld,34
20180824200000,Wally_West,Underworld,36
20180824201000,Wally_West,Underworld,37
20180824201500,Wally_West,Underworld,42
20180824202000,Wally_West,Underworld,42
20180824202500,Wally_West,Underworld,47
20180824203000,Wally_West,Underworld,47
20180824204000,Wally_West,Underworld,49
20180824204500,Wally_West,Underworld,50
20180824205000,Wally_West,Underworld,54
20180824205500,Wally_West,Underworld,54
20180824210000,Wally_West,Underworld,58
20180824211500,Wally_West,Underworld,60
20180824212000,Wally_West,Underworld,63
20180824212500,Wally_West,Underworld,63
20180824213000,Wally_West,Underworld,63
20180824180000,Wally_West,Underworld,2
20180824181000,Wally_West,Underworld,3
20180824181500,Wally_West,Underworld,6
20180824182000,Wally_West,Underworld,6
20180824182500,Wally_West,Underworld,6
20180824183000,Wally_West,Underworld,6
20180824184000,Wally_West,Underworld,6
20180824184500,Wally_West,Underworld,8
20180824185000,Wally_West,Underworld,11
20180824185500,Wally_West,Underworld,11
20180824190000,Wally_West,Underworld,16
20180824191000,Wally_West,Underworld,16
20180824191500,Wally_West,Underworld,17
20180824192000,Wally_West,Underworld,21
20180824192500,Wally_West,Underworld,22
20180824193000,Wally_West,Underworld,27
20180824194000,Wally_West,Underworld,28
20180824194500,Wally_West,Underworld,32
20180824195000,Wally_West,Underworld,34
20180824195500,Wally_West,Underworld,34
20180824200000,Wally_West,Underworld,36
20180824201000,Wally_West,Underworld,37
20180824201500,Wally_West,Underworld,42
20180824202000,Wally_West,Underworld,42
20180824202500,Wally_West,Underworld,47
20180824203000,Wally_West,Underworld,47
20180824204000,Wally_West,Underworld,49
20180824204500,Wally_West,Underworld,50
20180824205000,Wally_West,Underworld,54
20180824205500,Wally_West,Underworld,54
20180824210000,Wally_West,Underworld,58
20180824211500,Wally_West,Underworld,60
20180824212000,Wally_West,Underworld,63
20180824212500,Wally_West,Underworld,63
20180824213000,Wally_West,Underworld,63
