1,Skritt_Forager,Abaddon's_Mouth,,,,,,,,,,,,,32,1,23,1,25,1,23,2,29,1,38,1,25,2,,,,,,,,,,,,,,,,,,,,,,,195
2,Bob_the_Dog,Yak's_Bend,29,3,23,9,40,1,32,5,22,10,20,10,,,,,,,,,,,,,,,,,,,,,,,13,5,,,,,,,,,,,,,179
3,Batgirl,Ruins_of_Surmia,28,4,30,3,35,2,16,16,32,2,25,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166
4,Wonder_Woman,Underworld,22,9,19,12,24,9,34,3,25,7,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156
5,Barbara_Gordon,Ruins_of_Surmia,23,8,29,4,23,10,34,3,23,9,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153
6,Vic_Sage,Underworld,33,1,21,10,29,6,12,18,28,4,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152
7,Tim_Drake,Underworld,23,8,28,5,27,7,20,14,26,6,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151
8,Blue_Beetle,Ruins_of_Surmia,19,10,29,4,21,12,22,12,27,5,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144
9,Wally_West,Underworld,18,11,27,6,30,5,30,6,20,11,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141
10,Eric_Cartman,Sanctum_of_Rall,15,12,8,16,22,11,29,7,28,4,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137
11,Elmer_Fudd,Sea_of_Sorrows,26,6,13,14,15,15,26,9,24,8,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136
12,Daffy_Duck,Ruins_of_Surmia,15,12,27,6,21,12,32,5,23,9,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135
13,The_Joker,Blackgate,32,2,21,10,30,5,32,5,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134
14,Shiny!,Anvil_Rock,,,,,,,,,,,,,19,2,16,2,16,2,27,1,13,2,20,2,21,3,,,,,,,,,,,,,,,,,,,,,,,132
15,Khan,Yak's_Bend,27,5,26,7,24,9,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115
16,Beyond_Justice,Underworld,,,,,31,4,33,4,25,7,23,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112
16,Oh_So_Cute,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,20,4,28,2,29,3,35,2,,,,,,,,,,,,,,,,,112
17,Fred_Flintstone,Maguuma,32,2,27,6,30,5,21,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110
18,Daisy_Duck,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,1,14,9,43,1,19,2,,,,,,,,,,,,,109
19,Goofy,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,7,27,4,34,2,27,1,,,,,,,,,,,,,108
20,Riker,Yak's_Bend,29,3,35,2,19,14,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107
21,Donald_Duck,Kodash,19,10,23,9,34,3,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104
22,Batman,Tarnished_Coast,,,,,19,14,37,2,25,7,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102
22,Marge_Simpson,Stormbluff_Isle,,,,,23,10,28,8,30,3,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102
23,All_Action_Hero,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,36,1,28,2,17,8,18,7,,,,,,,,,,,,,,,,,99
24,We_Are_Bob,Yak's_Bend,29,3,21,10,20,13,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
25,Homer,Yak's_Bend,28,4,20,11,27,7,22,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97
