1,Bob_the_Dog,Yak's_Bend,4,1,,,8,1,4,2,3,6,4,3,1,7,4,4,7,2,4,3,7,2,,,46
2,Starman,Blackgate,,,,,5,4,,,10,1,8,1,3,5,8,1,8,1,3,4,,,,,45
3,Goofy,Drakkar_Lake,,,3,1,7,2,4,2,9,2,4,3,6,2,4,4,,,3,4,,,,,40
4,Yogi_Bear,Far_Shiverpeaks,,,,,1,6,5,1,,,6,2,2,6,4,4,7,2,3,4,7,2,,,35
5,Road_Runner,Elona_Reach,,,,,1,6,5,1,4,5,2,5,6,2,7,2,3,4,6,2,,,,,34
6,Garfield,Ehmry_Bay,,,,,6,3,3,3,5,4,3,4,4,4,,,8,1,3,4,,,,,32
7,Nightwing,Blackgate,3,2,2,2,5,4,5,1,3,6,3,4,2,6,3,5,5,3,,,,,,,31
7,Super_Jo,Blackgate,,,,,1,6,,,8,3,4,3,,,8,1,5,3,4,3,1,6,,,31
8,Louie_Duck,Fort_Ranik,,,,,,,,,,,,,3,5,2,6,3,4,7,1,12,1,,,27
8,Spider_Man,Eredon_Terrace,,,,,3,5,3,3,,,3,4,11,1,1,7,1,5,,,5,3,,,27
9,Huey_Duck,Fissure_of_Woe,,,,,,,,,,,,,4,4,5,3,,,3,4,3,4,,,15
10,Dewey_Duck,Fort_Aspenwood,,,,,,,,,,,,,5,3,5,3,1,5,,,2,5,,,13
11,Sylvester,Henge_of_Denravi,,,,,,,,,,,,,,,,,,,,,2,5,,,2
12,Daisy_Duck,Dragonbrand,1,3,,,,,,,,,,,,,,,,,,,,,,,1
