1,Bob_the_Dog,Yak's_Bend,,,15,4,12,6,13,4,9,7,15,6,11,2,5,5,6,4,8,1,4,5,11,1,11,4,4,14,15,1,7,8,6,7,3,7,4,12,14,3,14,3,11,6,10,8,17,3,225
2,biot.4721,Gandara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,1,105,1,56,1,9,9,216
3,Cry_of_Frustration,Augury_Rock,,,,,,,,,,,18,3,9,3,6,4,17,1,6,3,13,1,9,2,16,1,7,11,12,4,11,4,5,8,3,7,,,,,,,,,,,,,132
4,Khan,Yak's_Bend,13,3,24,1,12,6,12,5,,,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2,24,1,105
5,Kvothe,Yak's_Bend,4,11,13,6,12,6,16,2,,,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,8,10,81
6,Donald_Duck,Kodash,11,5,10,9,8,9,11,6,,,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,14,5,79
6,Lightning_Bug,Arborstone,,,,,,,,,,,7,14,15,1,15,1,1,5,7,2,8,3,3,4,11,4,12,6,,,,,,,,,,,,,,,,,,,,,79
6,Sylvester,Henge_of_Denravi,9,7,12,7,,,,,,,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,17,3,4,12,10,8,79
6,Tasmanian_Devil,Gunnar's_Hold,12,4,17,3,,,,,,,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,10,7,10,8,11,7,79
6,We_Are_Bob,Yak's_Bend,9,7,8,11,16,2,6,11,,,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,19,2,79
7,Goofy,Drakkar_Lake,,,,,,,,,,,11,10,,,,,,,,,,,,,,,,,10,6,5,10,16,1,10,4,7,10,17,1,,,,,,,,,76
8,Quaggan,Crystal_Desert,,,,,,,,,,,14,7,,,,,,,,,,,,,5,9,15,3,9,7,10,5,14,3,8,5,,,,,,,,,,,,,75
9,Batgirl,Ruins_of_Surmia,12,4,20,2,11,7,9,8,13,4,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
9,E'telekeli,Borlis_Pass,,,,,,,,,,,10,11,,,,,,,,,,,,,11,4,10,8,14,2,11,4,7,6,10,4,,,,,,,,,,,,,73
9,Eric_Cartman,Sanctum_of_Rall,12,4,12,7,14,4,20,1,8,8,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
10,Barbara_Gordon,Ruins_of_Surmia,10,6,6,12,17,1,15,3,10,6,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
10,Starman,Blackgate,,,,,,,,,,,11,10,,,,,,,,,,,,,,,,,,,,,,,,,15,3,17,1,12,5,14,5,,,,,69
11,Wonder_Woman,Underworld,7,9,10,9,8,9,10,7,13,4,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67
12,Homer,Yak's_Bend,5,10,3,14,12,6,11,6,,,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,9,9,66
13,Skritt_Forager,Abaddon's_Mouth,,,,,,,,,,,10,11,9,3,13,2,10,2,8,1,7,4,8,3,,,,,,,,,,,,,,,,,,,,,,,,,65
14,Legion,Yak's_Bend,3,12,6,12,9,8,4,13,,,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,7,10,8,63
15,Daffy_Duck,Ruins_of_Surmia,15,1,11,8,12,6,4,13,15,2,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
16,Tigger,Riverside,4,11,14,5,17,1,15,3,,,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
17,Fred_Flintstone,Maguuma,5,10,6,12,15,3,5,12,,,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,14,5,59
17,Shiny!,Anvil_Rock,,,,,,,,,,,12,9,7,4,9,3,8,3,,,12,2,11,1,,,,,,,,,,,,,,,,,,,,,,,,,59
18,Minnie_Mouse,Ferguson's_Crossing,,,,,,,,,,,8,13,,,,,,,,,,,,,,,,,,,,,,,,,3,13,7,8,13,4,5,10,13,5,9,9,58
18,The_Question,Blackgate,,,,,,,,,,,5,16,,,,,,,,,,,,,,,,,,,,,,,,,16,2,10,5,8,8,19,2,,,,,58
19,Daisy_Duck,Dragonbrand,,,,,,,,,,,6,15,,,,,,,,,,,,,,,,,9,7,16,1,7,6,19,2,,,,,,,,,,,,,57
19,Huey_Duck,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,8,7,7,9,9,8,12,6,7,11,57
20,Nightwing,Blackgate,,,,,,,,,,,7,14,,,,,,,,,,,,,,,,,,,,,7,6,21,1,11,6,10,5,,,,,,,,,56
21,Riker,Yak's_Bend,5,10,4,13,8,9,13,4,,,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,7,11,55
22,J'onn_J'onzz,Aurora_Glade,,,,,,,,,,,14,7,,,,,,,,,,,,,7,7,19,2,8,8,6,9,,,,,,,,,,,,,,,,,54
23,Mario,Gate_of_Madness,,,,,,,,,,,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,11,6,13,5,5,12,53
24,Nite_Hawk,Kaineng,4,11,10,9,,,,,,,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,12,6,51
24,The_Joker,Blackgate,,,,,,,,,,,8,13,,,,,,,,,,,,,,,,,,,,,,,,,13,5,11,4,13,4,6,9,,,,,51
24,Wally_West,Underworld,4,11,9,10,7,10,12,5,7,9,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
25,Green_Lantern,Aurora_Glade,,,,,,,,,,,6,15,,,,,,,,,,,,,14,2,9,9,10,6,11,4,,,,,,,,,,,,,,,,,50
25,Oliver_Queen,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,10,4,17,1,14,3,,,,,,,,,50
25,Spider_Man,Eredon_Terrace,,,,,,,,,,,12,9,,,,,,,,,,,,,,,,,,,,,,,,,9,8,4,10,21,2,4,11,,,,,50
25,Tim_Drake,Underworld,9,7,4,13,13,5,10,7,11,5,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
26,Blue_Beetle,Ruins_of_Surmia,7,9,12,7,14,4,,,14,3,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
26,Elmer_Fudd,Sea_of_Sorrows,7,9,9,10,9,8,8,9,4,12,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
26,Nite_Owl,Jade_Sea,12,4,10,9,,,,,,,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,15,4,49
26,Superman,Blackgate,,,,,,,,,,,16,5,,,,,,,,,,,,,,,,,,,,,,,,,8,9,9,6,7,9,9,8,,,,,49
27,Oracle,Blackgate,,,,,,,,,,,6,15,,,,,,,,,,,,,,,,,,,,,9,5,8,5,9,8,16,2,,,,,,,,,48
28,Marge_Simpson,Stormbluff_Isle,,,,,14,4,7,10,16,1,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
28,Mickey_Mouse,Devona's_Rest,,,,,,,,,,,11,10,,,,,,,,,,,,,,,,,11,5,6,9,15,2,4,6,,,,,,,,,,,,,47
29,Batman,Tarnished_Coast,,,,,7,10,13,4,9,7,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46
30,Barney_Rubble,Gandara,,,,,,,,,,,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,6,15,4,5,11,7,11,45
31,Robin,Blackgate,,,,,,,,,,,5,16,,,,,,,,,,,,,,,,,,,,,14,3,14,3,4,12,7,8,,,,,,,,,44
32,Bruce_Wayne,Aurora_Glade,,,,,,,,,,,18,3,,,,,,,,,,,,,14,2,11,7,,,,,,,,,,,,,,,,,,,,,43
32,Stitch!,Ring_of_Fire,9,7,8,11,12,6,9,8,,,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
32,Wolverine,Dzagonur,,,,,,,,,,,10,11,,,,,,,,,,,,,,,,,,,,,11,4,4,6,15,3,3,11,,,,,,,,,43
33,Ted_Kord,Blackgate,,,,,,,,,,,9,12,,,,,,,,,,,,,,,,,,,,,,,,,1,14,11,4,7,9,14,5,,,,,42
34,Beyond_Justice,Underworld,,,,,7,10,15,3,11,5,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
34,Superman,Piken_Square,8,8,4,13,8,9,4,13,,,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
34,Vic_Sage,Underworld,11,5,3,14,5,11,8,9,2,13,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
35,Oh_So_Cute,Blacktide,,,,,,,,,,,7,14,,,,,,,,,,,,,8,6,15,3,1,12,8,7,,,,,,,,,,,,,,,,,39
36,Daredevil,Aurora_Glade,,,,,,,,,,,12,9,,,,,,,,,,,,,5,9,21,1,,,,,,,,,,,,,,,,,,,,,38
37,Hoohoo_Heehee,Darkhaven,,,,,,,,,,,12,9,,,,,,,,,,,,,,,,,13,3,12,3,,,,,,,,,,,,,,,,,37
37,Pink_Panther,Miller's_Sound,14,2,12,7,,,,,,,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
37,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,12,9,,,,,,,,,,,,,,,,,,,,,,,,,7,10,3,11,9,7,6,9,,,,,37
38,All_Action_Hero,Blackgate,,,,,,,,,,,6,15,,,,,,,,,,,,,10,5,5,13,12,4,3,12,,,,,,,,,,,,,,,,,36
39,Janies_Gotta_Gun,Desolation,,,,,,,,,,,16,5,,,,,,,,,,,,,,,,,6,9,13,2,,,,,,,,,,,,,,,,,35
40,Hal_Jordan,Aurora_Glade,,,,,,,,,,,4,17,,,,,,,,,,,,,4,10,11,7,8,8,7,8,,,,,,,,,,,,,,,,,34
40,The_Hulk,Seafarer's_Rest,,,,,9,8,11,6,,,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
