1,biot.4721,&reg;,Gandara,31,1,18,8,28,1,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159
2,Wonder_Woman,,Underworld,27,2,19,7,20,6,23,6,18,6,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117
3,Tim_Drake,,Underworld,22,4,17,9,27,2,13,13,20,5,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109
4,Elmer_Fudd,,Sea_of_Sorrows,9,14,23,4,22,4,22,7,15,8,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108
5,Vic_Sage,,Underworld,25,3,24,3,10,12,18,9,14,9,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106
6,Bob_the_Dog,,Yak's_Bend,15,9,10,15,21,5,23,6,13,10,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97
7,Eric_Cartman,,Sanctum_of_Rall,21,5,19,7,18,7,7,16,16,7,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
8,Batgirl,,Ruins_of_Surmia,12,11,20,6,22,4,12,14,18,6,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95
9,The_Joker,,Blackgate,17,7,15,11,17,8,29,3,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
10,Barbara_Gordon,,Ruins_of_Surmia,5,16,27,2,10,12,21,8,25,2,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
11,Batman,,Tarnished_Coast,,,,,18,7,24,5,28,1,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
12,Blue_Beetle,,Ruins_of_Surmia,15,9,14,12,15,10,14,12,13,10,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
12,Daffy_Duck,,Ruins_of_Surmia,9,14,18,8,5,16,25,4,10,12,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
12,Marge_Simpson,,Stormbluff_Isle,,,,,22,4,16,10,25,2,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
