1,Bob_the_Dog,,Yak's_Bend,15,9,10,15,8,16,21,5,21,4,14,6,,,,,,,,,,,,,,,,,,,,,,,30,1,15,5,15,5,19,3,17,3,29,1,,,214
2,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,23,1,21,1,20,1,18,1,19,2,25,1,8,5,,,,,,,,,,,,,,,,,,,,,,,134
3,Shiny!,,Anvil_Rock,,,,,,,,,,,,,22,2,18,2,10,2,11,2,25,1,17,2,14,3,,,,,,,,,,,,,,,,,,,,,,,117
4,Blue_Beetle,,Ruins_of_Surmia,19,5,22,4,10,14,31,1,12,11,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114
5,Tim_Drake,,Underworld,22,2,19,7,12,12,13,10,19,6,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101
6,Batgirl,,Ruins_of_Surmia,21,3,17,9,7,17,24,3,18,7,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
6,Goofy,,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,14,6,19,2,10,4,20,2,28,1,,,,,,,,,100
7,Daffy_Duck,,Ruins_of_Surmia,13,11,23,3,16,8,18,7,11,12,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
8,Khan,,Yak's_Bend,20,4,13,13,23,2,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4,19,5,,,96
9,Homer,,Yak's_Bend,17,7,15,11,11,13,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,17,7,,,95
10,Vic_Sage,,Underworld,14,10,13,13,21,4,13,10,19,6,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
11,Wally_West,,Underworld,14,10,12,14,22,3,13,10,24,3,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
12,We_Are_Bob,,Yak's_Bend,14,10,26,1,19,6,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,8,,,91
13,Eric_Cartman,,Sanctum_of_Rall,12,12,18,8,14,10,21,5,16,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
13,Wonder_Woman,,Underworld,15,9,20,6,15,9,13,10,6,13,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
14,Barbara_Gordon,,Ruins_of_Surmia,10,13,13,13,14,10,19,6,17,8,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
14,Elmer_Fudd,,Sea_of_Sorrows,13,11,9,16,13,11,11,12,25,2,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
15,Riker,,Yak's_Bend,18,6,9,16,6,18,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,17,7,,,85
