1,Shiny!,Anvil_Rock,,,,,,,,,,,,,14,2,26,1,23,1,18,1,23,1,20,1,22,2,,,,,,,,,,,,,,,,,,,,,,,146
2,Skritt_Forager,Abaddon's_Mouth,,,,,,,,,,,,,18,1,22,2,11,2,17,2,9,2,15,2,23,1,,,,,,,,,,,,,,,,,,,,,,,115
3,Batgirl,Ruins_of_Surmia,17,7,17,9,14,13,20,5,15,7,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106
3,Wally_West,Underworld,9,15,16,10,14,13,19,6,21,4,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106
4,Bob_the_Dog,Yak's_Bend,13,11,28,1,14,13,14,11,22,3,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105
5,Blue_Beetle,Ruins_of_Surmia,18,6,8,15,26,2,27,1,11,9,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103
5,Eric_Cartman,Sanctum_of_Rall,21,4,23,3,16,11,12,13,9,11,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103
5,Tim_Drake,Underworld,17,7,8,15,13,14,20,5,21,4,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103
6,Barbara_Gordon,Ruins_of_Surmia,18,6,16,10,11,16,15,10,22,3,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102
7,Vic_Sage,Underworld,14,10,14,12,14,13,18,7,26,1,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
8,Elmer_Fudd,Sea_of_Sorrows,16,8,20,6,10,17,17,8,25,2,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
9,The_Joker,Blackgate,18,6,19,7,14,13,16,9,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
10,Daffy_Duck,Ruins_of_Surmia,10,14,12,13,18,9,21,4,12,8,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
11,Wonder_Woman,Underworld,8,16,15,11,12,15,20,5,10,10,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
12,Marge_Simpson,Stormbluff_Isle,,,,,31,1,14,11,19,5,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
13,Kvothe,Yak's_Bend,15,9,21,5,22,5,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83
