1,Bob_the_Dog,Yak's_Bend,267,1,,237,1,,223,1,,214,1,,212,1,,209,1,,194,1,,1556
2,Skritt_Forager,Abaddon's_Mouth,120,3,,148,2,,111,10,,116,3,,123,4,,132,2,,149,2,,899
3,Shiny!,Anvil_Rock,117,4,,98,13,,122,6,,126,2,,103,10,,115,7,,126,4,,807
4,Khan,Yak's_Bend,123,2,,116,4,,131,3,,96,8,,119,5,,97,16,,115,6,,797
5,Homer,Yak's_Bend,90,16,,97,14,,130,4,,109,4,,131,3,,108,9,,96,13,,761
6,Riker,Yak's_Bend,105,10,,111,6,,89,21,,88,15,,146,2,,117,6,,94,15,,750
7,We_Are_Bob,Yak's_Bend,78,21,,115,5,,117,7,,91,12,,108,9,,122,3,,106,9,,737
8,Donald_Duck,Kodash,123,2,,107,9,,117,7,,87,16,,90,17,,102,12,,93,16,,719
9,Eric_Cartman,Sanctum_of_Rall,112,5,,94,16,,124,5,,92,11,,100,12,,94,18,,100,10,,716
10,Tim_Drake,Underworld,112,5,,121,3,,103,13,,77,21,,103,10,,99,14,,94,15,,709
11,Wally_West,Underworld,117,4,,86,19,,113,9,,76,22,,110,8,,104,11,,99,11,,705
12,Wonder_Woman,Underworld,95,14,,102,11,,90,20,,100,5,,102,11,,120,4,,95,14,,704
13,Batgirl,Ruins_of_Surmia,110,7,,95,15,,78,25,,99,6,,92,16,,109,8,,117,5,,700
13,Blue_Beetle,Ruins_of_Surmia,111,6,,108,8,,109,11,,97,7,,90,17,,105,10,,80,21,,700
14,Elmer_Fudd,Sea_of_Sorrows,104,11,,78,23,,94,18,,93,10,,90,17,,100,13,,138,3,,697
15,Goofy,Drakkar_Lake,82,20,,116,4,,102,14,,72,25,,110,8,,97,16,,108,8,,687
16,Daffy_Duck,Ruins_of_Surmia,93,15,,97,14,,132,2,,93,10,,97,13,,85,22,,86,18,,683
17,Barbara_Gordon,Ruins_of_Surmia,107,8,,103,10,,99,15,,87,16,,97,13,,67,28,,109,7,,669
17,Kvothe,Yak's_Bend,90,16,,95,15,,115,8,,99,6,,79,22,,98,15,,93,16,,669
18,Legion,Yak's_Bend,77,22,,121,3,,83,24,,90,13,,88,19,,118,5,,76,23,,653
19,Vic_Sage,Underworld,105,10,,91,18,,89,21,,86,17,,111,7,,81,24,,81,20,,644
20,Sylvester,Henge_of_Denravi,86,17,,99,12,,106,12,,89,14,,114,6,,90,19,,51,34,,635
21,Super_Jo,Blackgate,106,9,,77,24,,98,16,,76,22,,97,13,,82,23,,97,12,,633
22,Fred_Flintstone,Maguuma,101,12,,98,13,,88,22,,84,19,,88,19,,86,21,,86,18,,631
23,Huey_Duck,Fissure_of_Woe,85,18,,110,7,,72,28,,95,9,,95,14,,97,16,,53,32,,607
24,Dewey_Duck,Fort_Aspenwood,68,25,,91,18,,96,17,,84,19,,93,15,,86,21,,87,17,,605
25,Louie_Duck,Fort_Ranik,72,24,,108,8,,106,12,,92,11,,69,25,,95,17,,60,29,,602
26,The_Joker,Blackgate,98,13,,82,20,,69,30,,89,14,,63,27,,73,26,,68,24,,542
27,Starman,Blackgate,61,27,,93,17,,74,27,,85,18,,89,18,,61,32,,77,22,,540
28,Beyond_Justice,Underworld,73,23,,73,26,,93,19,,57,32,,70,24,,87,20,,57,30,,510
29,Spider_Man,Eredon_Terrace,44,35,,81,21,,70,29,,60,30,,82,20,,82,23,,64,28,,483
30,Quaggan,Crystal_Desert,83,19,,80,22,,53,36,,76,22,,64,26,,56,35,,51,34,,463
31,Nite_Hawk,Kaineng,65,26,,72,27,,50,38,,78,20,,79,22,,65,29,,53,32,,462
32,Stitch!,Ring_of_Fire,61,27,,42,34,,86,23,,62,29,,82,20,,58,34,,65,27,,456
32,Superman,Piken_Square,73,23,,64,28,,75,26,,71,26,,64,26,,52,37,,57,30,,456
33,All_Action_Hero,Blackgate,55,28,,51,31,,70,29,,74,23,,61,29,,70,27,,68,24,,449
34,Marge_Simpson,Stormbluff_Isle,61,27,,63,29,,72,28,,62,29,,62,28,,54,36,,66,26,,440
35,Oh_So_Cute,Blacktide,49,31,,48,32,,52,37,,63,28,,81,21,,64,30,,82,19,,439
35,Tigger,Riverside,45,34,,51,31,,64,31,,73,24,,71,23,,59,33,,76,23,,439
36,Yogi_Bear,Far_Shiverpeaks,52,30,,74,25,,64,31,,58,31,,64,26,,65,29,,54,31,,431
37,Daisy_Duck,Dragonbrand,55,28,,77,24,,57,34,,49,34,,61,29,,63,31,,65,27,,427
38,Nightwing,Blackgate,48,32,,48,32,,61,32,,67,27,,55,30,,73,26,,67,25,,419
39,Batman,Tarnished_Coast,54,29,,34,38,,59,33,,49,34,,61,29,,77,25,,66,26,,400
40,E'telekeli,Borlis_Pass,47,33,,28,40,,54,35,,37,39,,48,31,,65,29,,52,33,,331
41,biot.4721,Gandara,77,22,,45,33,,26,47,,60,30,,,,,45,38,,38,37,,291
42,Pepe_Le_Pew,Vizunah_Square,43,36,,38,36,,40,42,,45,35,,24,41,,28,47,,30,42,,248
43,Lightning_Bug,Arborstone,20,44,,35,37,,27,46,,51,33,,34,36,,33,43,,46,35,,246
44,Road_Runner,Elona_Reach,36,37,,25,41,,36,44,,42,36,,42,32,,30,45,,34,40,,245
45,Janie's_Got_a_Gun,Desolation,23,43,,42,34,,47,40,,32,41,,35,35,,33,43,,31,41,,243
46,Woody_Woodpecker,Isle_of_Janthir,33,39,,52,30,,48,39,,36,40,,27,40,,31,44,,15,46,,242
47,Darth_Maul,Aurora_Glade,24,42,,35,37,,46,41,,41,37,,21,42,,31,44,,38,37,,236
48,Pink_Panther,Miller's_Sound,27,41,,39,35,,24,48,,37,39,,28,39,,42,39,,36,38,,233
49,Bart_Simpson,Yak's_Bend,31,40,,25,41,,40,42,,19,45,,33,37,,34,42,,44,36,,226
50,Piglet,Whiteside_Ridge,47,33,,34,38,,28,45,,29,42,,27,40,,25,48,,35,39,,225
51,Cry_of_Frustration,Augury_Rock,36,37,,32,39,,23,49,,27,43,,37,34,,30,45,,35,39,,220
51,Hoohoo_Heehee,Darkhaven,31,40,,34,38,,26,47,,38,38,,31,38,,38,41,,22,45,,220
51,Maggie_Simpson,Sorrow's_Furnace,19,45,,34,38,,46,41,,21,44,,34,36,,39,40,,27,43,,220
52,The_Hulk,Seafarer's_Rest,35,38,,35,37,,38,43,,29,42,,19,43,,30,45,,22,45,,208
53,Chip_'n'_Dale,Vabbi,15,46,,35,37,,38,43,,29,42,,28,39,,23,49,,24,44,,192
53,Garfield,Ehmry_Bay,27,41,,32,39,,22,50,,17,46,,38,33,,29,46,,27,43,,192
54,Homer_Simpson,Northern_Shiverpeaks,,,,,,,,,,4,47,,,,,,,,4,47,,8
