1,Bob_the_Dog,Yak's_Bend,25,8,15,15,30,7,20,15,18,9,11,15,,,,,,,,,,,,,,,,,,,,,,,40,1,32,2,23,8,25,4,12,9,,,,,251
2,Skritt_Forager,Abaddon's_Mouth,,,,,,,,,,,,,19,2,38,1,21,1,11,2,37,1,37,1,34,1,,,,,,,,,,,,,,,,,,,,,,,197
3,Blue_Beetle,Ruins_of_Surmia,26,7,14,16,44,1,36,1,25,5,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158
4,Shiny!,Anvil_Rock,,,,,,,,,,,,,25,1,23,2,17,2,24,1,24,2,14,2,26,3,,,,,,,,,,,,,,,,,,,,,,,153
5,Elmer_Fudd,Sea_of_Sorrows,17,15,27,7,31,6,31,5,12,12,32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150
5,Tim_Drake,Underworld,30,3,29,5,23,12,12,19,26,4,30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150
6,Vic_Sage,Underworld,24,9,39,3,20,14,11,20,29,3,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148
7,Daffy_Duck,Ruins_of_Surmia,14,16,22,11,32,5,27,8,29,3,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140
7,The_Joker,Blackgate,28,5,14,16,38,2,30,6,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140
8,Barbara_Gordon,Ruins_of_Surmia,8,18,31,4,21,13,23,12,22,7,30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135
8,Eric_Cartman,Sanctum_of_Rall,21,12,23,10,27,9,20,15,18,9,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135
9,Riker,Yak's_Bend,23,10,28,6,24,11,21,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1,,,,,134
10,Goofy,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,7,19,5,31,2,17,6,22,5,31,4,,,,,,,,,133
10,Starman,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,1,33,3,34,2,27,3,,,,,133
11,Khan,Yak's_Bend,35,2,24,9,23,12,24,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,,,,,126
12,Wonder_Woman,Underworld,23,10,15,15,36,3,12,19,19,8,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124
13,Marge_Simpson,Stormbluff_Isle,,,,,36,3,19,16,30,2,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122
14,Minnie_Mouse,Ferguson's_Crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4,31,4,27,3,36,2,,,,,120
15,Wally_West,Underworld,19,14,15,15,11,17,25,10,25,5,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115
16,Sylvester,Henge_of_Denravi,29,4,24,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2,27,3,,,,,114
17,Batman,Tarnished_Coast,,,,,18,15,33,3,24,6,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110
18,Batgirl,Ruins_of_Surmia,12,17,31,4,28,8,20,15,4,13,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109
19,Tigger,Riverside,27,6,26,8,33,4,22,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108
20,biot.4721,Gandara,52,1,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,,,,,106
21,Stitch!,Ring_of_Fire,28,5,15,15,30,7,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105
22,Mickey_Mouse,Devona's_Rest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,3,26,1,21,5,32,2,,,,,,,,,,,,,102
22,Oliver_Queen,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4,24,4,27,3,25,6,,,,,,,,,102
23,All_Action_Hero,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,25,4,36,2,20,6,18,6,,,,,,,,,,,,,,,,,99
24,Homer,Yak's_Bend,21,12,19,12,25,10,19,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,8,,,,,98
25,Dewey_Duck,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,4,43,1,22,4,,,,,96
25,Legion,Yak's_Bend,21,12,42,2,27,9,6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
26,Beyond_Justice,Underworld,,,,,15,16,17,17,30,2,33,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95
26,Daisy_Duck,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,8,25,2,35,1,23,5,,,,,,,,,,,,,95
27,Kvothe,Yak's_Bend,22,11,24,9,18,15,30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
27,Superman,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,6,29,5,27,3,17,7,,,,,94
28,We_Are_Bob,Yak's_Bend,20,13,23,10,27,9,23,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
29,Oh_So_Cute,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,16,5,33,3,24,2,19,5,,,,,,,,,,,,,,,,,92
30,Superman,Piken_Square,22,11,18,13,36,3,14,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
31,Donald_Duck,Kodash,30,3,15,15,15,16,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
31,Fred_Flintstone,Maguuma,21,12,13,17,32,5,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
32,Nightwing,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,6,25,3,27,3,16,10,,,,,,,,,85
32,Tasmanian_Devil,Gunnar's_Hold,22,11,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,8,17,7,,,,,85
33,Yogi_Bear,Far_Shiverpeaks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,7,25,6,20,7,17,7,,,,,81
34,E'telekeli,Borlis_Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,23,3,21,4,,,,,,,,,,,,,,,,,80
35,Piglet,Whiteside_Ridge,,,,,,,,,30,2,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
36,Road_Runner,Elona_Reach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,2,40,1,,,,,,,,,72
37,Quaggan,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,19,4,22,4,13,8,17,6,,,,,,,,,,,,,,,71
38,Spider_Man,Eredon_Terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,8,12,11,23,5,18,6,,,,,70
39,Louie_Duck,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,19,8,11,10,,,,,66
