1,Oh_So_Cute,Blacktide,,,,,4,2,5,1,7,2,,,8,3,6,1,6,1,2,3,2,4,,,40
2,All_Action_Hero,Blackgate,,,,,4,2,4,2,6,3,3,2,10,1,,,,,,,7,1,2,2,36
3,Darth_Maul,Aurora_Glade,,,,,3,3,5,1,6,3,5,1,3,5,4,2,5,2,4,2,,,,,35
4,Skritt_Forager,Abaddon's_Mouth,3,2,5,1,7,1,4,2,8,1,3,2,,,,,,,,,,,,,30
5,E'telekeli,Borlis_Pass,,,,,,,,,,,,,9,2,,,3,3,6,1,3,3,3,1,24
6,Shiny!,Anvil_Rock,8,1,2,2,1,4,1,3,6,3,,,,,,,,,,,,,,,18
7,Quaggan,Crystal_Desert,,,,,,,,,,,,,4,4,,,5,2,4,2,1,5,2,2,16
8,Goofy,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,5,2,3,1,8
9,Daisy_Duck,Dragonbrand,,,,,,,,,,,,,,,,,,,,,3,3,2,2,5
10,Hoohoo_Heehee,Darkhaven,,,,,,,,,,,,,,,,,,,,,2,4,2,2,4
10,Janie's_Got_a_Gun,Desolation,,,,,,,,,,,,,,,,,,,,,3,3,1,3,4
