1,Shiny!,,Anvil_Rock,,,,,,,,,,,,,4,2,18,1,12,1,19,2,24,1,17,2,26,1,,,,,,,,,,,,,,,,,,,,,,,120
1,Wally_West,,Underworld,16,6,13,7,27,2,28,1,20,5,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120
2,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,7,1,13,2,12,1,29,1,18,2,22,1,12,4,,,,,,,,,,,,,,,,,,,,,,,113
3,Vic_Sage,,Underworld,13,9,7,12,20,6,27,2,19,6,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109
4,Blue_Beetle,,Ruins_of_Surmia,11,11,18,3,13,13,25,3,18,7,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
4,Eric_Cartman,,Sanctum_of_Rall,16,6,13,7,22,4,22,4,14,10,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98
5,Bob_the_Dog,,Yak's_Bend,16,6,15,6,13,13,11,14,23,3,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
6,Wonder_Woman,,Underworld,16,6,11,9,21,5,22,4,10,13,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95
7,Batgirl,,Ruins_of_Surmia,20,3,19,2,15,11,21,5,8,14,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
8,Daffy_Duck,,Ruins_of_Surmia,14,8,17,4,23,3,17,8,15,9,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
8,Elmer_Fudd,,Sea_of_Sorrows,19,4,17,4,14,12,16,9,15,9,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
9,The_Joker,,Blackgate,25,2,7,12,14,12,14,11,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
10,Riker,,Yak's_Bend,31,1,19,2,19,7,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
10,Tim_Drake,,Underworld,18,5,10,10,7,16,20,6,13,11,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
11,Fred_Flintstone,,Maguuma,20,3,18,3,17,9,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71
12,Tigger,,Riverside,18,5,10,10,22,4,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
13,Stitch!,,Ring_of_Fire,15,7,18,3,16,10,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67
13,Superman,,Piken_Square,12,10,13,7,28,1,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67
14,Barbara_Gordon,,Ruins_of_Surmia,14,8,7,12,7,16,13,12,12,12,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
14,Donald_Duck,,Kodash,20,3,12,8,18,8,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
14,Legion,,Yak's_Bend,13,9,13,7,22,4,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66
15,Batman,,Tarnished_Coast,,,,,14,12,15,10,22,4,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
16,Marge_Simpson,,Stormbluff_Isle,,,,,21,5,13,12,14,10,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
17,We_Are_Bob,,Yak's_Bend,8,14,28,1,9,15,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
18,Khan,,Yak's_Bend,19,4,16,5,9,15,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
