1,Bob_the_Dog,,Yak's_Bend,35,1,28,7,16,15,23,12,26,6,17,12,,,,,,,,,,,,,,,,,,,,,,,25,3,27,2,26,3,24,4,28,4,20,11,29,6,324
2,Shiny!,,Anvil_Rock,,,,,,,,,,,,,22,1,34,1,27,1,33,1,28,1,34,1,27,4,,,,,,,,,,,,,,,,,,,,,,,205
3,Homer,,Yak's_Bend,28,5,29,6,21,11,29,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,6,23,8,39,1,192
4,Riker,,Yak's_Bend,26,7,23,9,17,14,29,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2,15,13,31,4,171
5,Elmer_Fudd,,Sea_of_Sorrows,28,5,35,4,23,9,28,8,30,3,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163
6,Vic_Sage,,Underworld,21,11,39,1,24,8,29,7,24,7,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161
7,Eric_Cartman,,Sanctum_of_Rall,26,7,28,7,36,3,27,9,27,5,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160
7,Goofy,,Drakkar_Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,6,36,1,28,1,29,2,24,3,21,5,,,,,,,,,160
7,We_Are_Bob,,Yak's_Bend,27,6,18,13,20,12,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2,30,5,160
8,Wally_West,,Underworld,21,11,25,8,37,2,23,12,22,9,27,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155
9,Barbara_Gordon,,Ruins_of_Surmia,25,8,22,10,28,5,26,10,30,3,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153
10,Wonder_Woman,,Underworld,30,3,22,10,30,4,27,9,14,12,28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151
11,Daffy_Duck,,Ruins_of_Surmia,16,14,28,7,26,6,28,8,22,9,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150
11,Khan,,Yak's_Bend,27,6,18,13,22,10,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,5,22,9,15,13,150
11,Skritt_Forager,,Abaddon's_Mouth,,,,,,,,,,,,,14,2,17,2,17,2,28,2,13,2,29,2,32,1,,,,,,,,,,,,,,,,,,,,,,,150
12,Kvothe,,Yak's_Bend,17,13,10,17,36,3,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,12,34,3,148
13,Louie_Duck,,Fort_Ranik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,1,24,4,33,1,33,3,20,10,147
14,Blue_Beetle,,Ruins_of_Surmia,25,8,15,15,22,10,37,2,28,4,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144
15,Legion,,Yak's_Bend,14,16,21,11,22,10,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,4,23,9,141
16,The_Joker,,Blackgate,30,3,36,3,25,7,18,15,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140
17,Sylvester,,Henge_of_Denravi,20,12,29,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,6,17,9,27,6,27,7,138
18,Dewey_Duck,,Fort_Aspenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3,29,2,23,6,23,8,34,3,135
18,Donald_Duck,,Kodash,16,14,38,2,13,17,27,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,7,17,12,135
19,Tim_Drake,,Underworld,14,16,19,12,19,13,30,6,26,6,24,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132
20,Fred_Flintstone,,Maguuma,15,15,19,12,21,11,23,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,5,24,8,130
21,Starman,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,25,4,20,5,29,3,22,9,,,126
22,Batgirl,,Ruins_of_Surmia,28,5,10,17,19,13,24,11,23,8,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124
23,Nite_Hawk,,Kaineng,31,2,28,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,1,27,7,122
24,Daisy_Duck,,Dragonbrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,1,25,5,20,6,40,1,,,,,,,,,,,,,121
25,Huey_Duck,,Fissure_of_Woe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,7,26,3,20,7,21,10,35,2,119
26,Tigger,,Riverside,22,10,29,6,23,9,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113
27,Beyond_Justice,,Underworld,,,,,26,6,33,3,33,1,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109
28,All_Action_Hero,,Blackgate,,,,,,,,,,,,,,,,,,,,,,,,,20,5,35,1,28,4,24,6,,,,,,,,,,,,,,,,,107
28,Oh_So_Cute,,Blacktide,,,,,,,,,,,,,,,,,,,,,,,,,29,3,21,4,30,2,27,4,,,,,,,,,,,,,,,,,107
29,Marge_Simpson,,Stormbluff_Isle,,,,,28,5,21,13,28,4,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
30,Spider_Man,,Eredon_Terrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4,21,5,34,1,16,10,,,,,94
31,Batman,,Tarnished_Coast,,,,,20,12,28,8,21,10,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
32,Quaggan,,Crystal_Desert,,,,,,,,,,,,,,,,,,,,,,,,,,,27,3,12,8,23,7,26,3,,,,,,,,,,,,,,,88
33,Superman,,Piken_Square,29,4,21,11,14,16,23,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
